gnb_id,name,sector_id,x_m,y_m,z_m,height_m,distance_from_track_m,antenna_type,tx_power_dBm,frequency_GHz,band,azimuth_deg,mechanical_downtilt_deg,electrical_downtilt_deg,total_downtilt_deg,hpbw_horizontal_deg,hpbw_vertical_deg,antenna_gain_dBi,bandwidth_MHz,direction,a3_offset_db,hysteresis_db,ttt_ms,a2_threshold_dbm,a2_ttt_ms,a5_threshold1_dbm,a5_threshold2_dbm,a5_ttt_ms,b1_threshold_dbm,b1_ttt_ms,b1_offset_db,b2_threshold1_dbm,b2_threshold2_dbm,b2_ttt_ms,b2_offset_db,n310,n311,t310_ms,t304_ms,t311_ms,ho_optimize_target,pci,pci_v2,is_hsr_cell,a3_report_interval_ms
503,ru_503_3,3,4590.060277518435,3992.895847597262,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,246.01,11.25,32.43,39.5,63.86,1.0,21.72,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,375,,0,240
504,ru_504_1,1,3860.390020076445,3773.035008708804,4.0,2.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,108.92,6.36,6.46,1.38,61.61,3.32,18.91,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
504,ru_504_2,2,3860.390020076445,3773.035008708804,4.0,2.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,198.51,6.54,15.81,17.05,60.27,11.18,14.43,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
504,ru_504_3,3,3860.390020076445,3773.035008708804,4.0,2.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,4.92,-2.47,3.98,18.38,55.9,1.31,18.56,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
505,ru_505_1,1,3855.2403561129063,3777.5181065960255,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,109.83,-3.25,10.24,17.54,67.25,13.76,19.56,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
505,ru_505_2,2,3855.2403561129063,3777.5181065960255,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,204.39,5.2,-3.35,21.97,67.49,1.0,18.13,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
505,ru_505_3,3,3855.2403561129063,3777.5181065960255,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,350.23,8.61,2.49,8.53,63.89,5.54,20.81,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
506,ru_506_1,1,4644.3744964684865,3056.9070004386713,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,42.01,0.36,23.83,30.79,64.41,15.68,23.3,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,606,,0,240
506,ru_506_2,2,4644.3744964684865,3056.9070004386713,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,183.71,6.47,21.69,32.16,62.2,12.69,5.64,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,606,,0,240
506,ru_506_3,3,4644.3744964684865,3056.9070004386713,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,341.85,-3.09,36.85,25.69,73.03,15.19,17.72,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,606,,0,240
507,ru_507_1,1,3886.6362531516643,4038.665436544915,5.0,3.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,81.64,1.48,10.63,15.01,58.38,1.0,5.19,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,925,,0,240
507,ru_507_2,2,3886.6362531516643,4038.665436544915,5.0,3.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,177.38,6.43,2.1,3.63,57.65,3.3,10.49,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,925,,0,240
507,ru_507_3,3,3886.6362531516643,4038.665436544915,5.0,3.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,357.74,2.15,-4.56,16.25,73.92,1.59,21.46,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,925,,0,240
508,ru_508_1,1,5018.912052452662,2983.074963460066,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,26.16,8.89,5.96,19.87,60.5,13.37,14.42,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,574,,0,240
508,ru_508_2,2,5018.912052452662,2983.074963460066,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,216.62,14.25,-2.96,8.52,61.42,1.0,5.1,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,574,,0,240
508,ru_508_3,3,5018.912052452662,2983.074963460066,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,291.18,3.57,5.63,14.99,62.72,2.52,13.92,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,574,,0,240
509,ru_509_1,1,5015.653452983435,2983.9231146861584,4.0,2.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,27.7,13.11,2.12,5.65,69.71,13.64,10.99,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,902,,0,240
509,ru_509_2,2,5015.653452983435,2983.9231146861584,4.0,2.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,228.61,19.23,4.42,19.85,69.76,4.4,12.74,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,902,,0,240
509,ru_509_3,3,5015.653452983435,2983.9231146861584,4.0,2.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,290.49,16.5,1.95,18.42,72.8,2.93,7.38,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,902,,0,240
510,ru_510_1,1,4709.272095852142,-2560.012498131934,5.0,3.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,20.08,2.5,13.22,12.32,59.05,3.46,6.84,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,403,,0,240
510,ru_510_2,2,4709.272095852142,-2560.012498131934,5.0,3.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,183.56,8.78,-2.19,9.76,71.24,4.45,5.88,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,403,,0,240
510,ru_510_3,3,4709.272095852142,-2560.012498131934,5.0,3.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,347.22,-0.74,12.44,2.39,55.7,10.44,5.13,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,403,,0,240
511,ru_511_1,1,5052.638635934269,-1252.028760124131,27.0,25.0,,2T2R LTE Sector Antenna,41.73,1.8,n3,234.12,9.43,2.49,14.49,74.0,4.01,23.8,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,112,,0,240
511,ru_511_2,2,5052.638635934269,-1252.028760124131,27.0,25.0,,2T2R LTE Sector Antenna,41.73,1.8,n3,299.12,9.96,3.91,-4.91,71.12,4.37,11.46,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,112,,0,240
512,ru_512_1,1,5255.380819869622,1922.45627510599,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,73.22,-2.58,16.68,18.48,72.71,12.99,15.13,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,363,,0,240
512,ru_512_2,2,5255.380819869622,1922.45627510599,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,166.28,0.6,-3.32,8.6,62.49,6.6,20.42,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,363,,0,240
512,ru_512_3,3,5255.380819869622,1922.45627510599,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,253.53,5.1,1.36,18.85,60.18,14.36,11.3,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,363,,0,240
513,ru_513_1,1,5023.663328840793,2564.555951146692,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,16.2,33.16,34.49,57.86,60.69,3.22,16.13,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,360,,0,240
513,ru_513_2,2,5023.663328840793,2564.555951146692,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,229.42,32.41,35.78,56.83,60.71,1.0,9.8,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,360,,0,240
513,ru_513_3,3,5023.663328840793,2564.555951146692,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,290.82,34.97,24.99,62.73,69.94,13.15,11.18,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,360,,0,240
514,ru_514_1,1,4953.0342860899245,2561.8819931088055,8.0,6.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,219.86,10.01,8.43,16.71,64.61,3.93,19.57,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,291,,0,240
514,ru_514_2,2,4953.0342860899245,2561.8819931088055,8.0,6.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,291.02,2.39,15.18,12.64,72.78,3.48,16.38,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,291,,0,240
515,ru_515_1,1,4989.345808015237,2560.12581042408,8.0,6.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,210.95,-6.7,16.48,0.58,61.28,1.0,7.46,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,691,,0,240
515,ru_515_2,2,4989.345808015237,2560.12581042408,8.0,6.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,314.49,9.12,15.43,2.47,55.12,14.45,4.79,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,691,,0,240
516,ru_516_1,1,1302.2750155557271,-884.8991323876567,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,17.41,0.19,24.18,36.14,55.86,15.83,22.92,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,115,,0,240
516,ru_516_2,2,1302.2750155557271,-884.8991323876567,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,82.48,8.6,27.59,34.53,71.72,8.05,9.27,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,115,,0,240
516,ru_516_3,3,1302.2750155557271,-884.8991323876567,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,272.63,12.27,28.6,41.0,66.6,1.0,20.23,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,115,,0,240
517,ru_517_1,1,1311.3716033753522,-881.2898090294568,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,11.57,10.15,3.7,17.23,72.43,1.0,1.81,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,844,,0,240
517,ru_517_2,2,1311.3716033753522,-881.2898090294568,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,74.78,4.61,11.2,10.52,58.88,16.24,14.42,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,844,,0,240
517,ru_517_3,3,1311.3716033753522,-881.2898090294568,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,275.28,6.66,3.69,9.58,62.26,5.61,13.72,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,844,,0,240
518,ru_518_1,1,4637.864448962082,1028.1621411829412,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,113.96,15.29,25.87,27.22,69.95,7.31,13.67,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,887,,0,240
518,ru_518_2,2,4637.864448962082,1028.1621411829412,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,115.15,11.4,32.64,31.94,65.21,7.39,23.42,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,887,,0,240
519,ru_519_1,1,4698.533899763051,1042.4915053416935,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,356.79,-2.32,5.77,8.12,68.73,10.2,14.18,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
519,ru_519_2,2,4698.533899763051,1042.4915053416935,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,120.5,10.7,2.12,8.44,71.69,6.78,21.87,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
519,ru_519_3,3,4698.533899763051,1042.4915053416935,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,246.36,5.56,8.55,-4.73,58.96,16.28,9.51,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
520,ru_520_1,1,1422.0107296620922,-1048.0403241800293,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,357.13,6.04,15.62,19.93,56.99,11.0,7.24,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,502,,0,240
520,ru_520_2,2,1422.0107296620922,-1048.0403241800293,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,122.05,5.52,10.94,23.09,71.91,2.63,23.89,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,502,,0,240
520,ru_520_3,3,1422.0107296620922,-1048.0403241800293,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,238.7,8.86,13.76,24.56,63.65,12.47,18.77,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,502,,0,240
521,ru_521_1,1,1425.0779956730473,-1056.8431816952213,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,358.93,10.19,-2.26,15.27,70.34,3.67,4.73,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,219,,0,240
521,ru_521_2,2,1425.0779956730473,-1056.8431816952213,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,129.33,16.9,7.62,13.94,74.84,1.0,11.64,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,219,,0,240
521,ru_521_3,3,1425.0779956730473,-1056.8431816952213,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,242.96,9.13,-3.52,7.4,57.33,7.71,23.63,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,219,,0,240
522,ru_522_1,1,3600.2314761567436,1065.0263343996767,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,90.35,34.22,25.41,55.74,60.43,8.18,6.03,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,466,,0,240
522,ru_522_2,2,3600.2314761567436,1065.0263343996767,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,207.28,26.7,32.85,51.82,74.78,16.84,10.64,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,466,,0,240
522,ru_522_3,3,3600.2314761567436,1065.0263343996767,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,300.02,29.38,33.74,60.76,62.12,1.0,17.29,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,466,,0,240
523,ru_523_1,1,5752.304064961179,1676.0765108903863,5.0,3.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,69.27,26.49,36.57,54.36,73.07,3.84,20.09,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
523,ru_523_2,2,5752.304064961179,1676.0765108903863,5.0,3.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,172.49,27.84,36.77,67.66,67.34,11.81,19.48,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
523,ru_523_3,3,5752.304064961179,1676.0765108903863,5.0,3.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,284.19,33.98,25.43,53.47,67.45,1.88,18.03,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,406,,0,240
524,ru_524_1,1,-4854.960799581888,-1050.4545550460825,14.0,12.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,93.11,-1.37,1.85,-1.91,56.19,1.0,22.17,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,510,,0,240
524,ru_524_2,2,-4854.960799581888,-1050.4545550460825,14.0,12.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,212.43,3.79,8.42,15.11,56.42,4.22,7.58,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,510,,0,240
524,ru_524_3,3,-4854.960799581888,-1050.4545550460825,14.0,12.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,319.95,8.84,-2.82,9.15,69.53,15.91,8.71,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,510,,0,240
525,ru_525_1,1,-4708.216823741191,1710.2775670667254,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,19.34,-5.8,37.6,36.08,69.78,7.87,5.53,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,545,,0,240
525,ru_525_2,2,-4708.216823741191,1710.2775670667254,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,116.74,2.18,20.63,37.03,61.02,16.65,10.36,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,545,,0,240
525,ru_525_3,3,-4708.216823741191,1710.2775670667254,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,250.48,9.45,27.55,25.1,68.88,16.92,8.02,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,545,,0,240
526,ru_526_1,1,5222.216834360675,-2249.086476135853,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,27.5,10.13,20.84,28.44,72.79,7.99,19.79,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
526,ru_526_2,2,5222.216834360675,-2249.086476135853,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,157.77,13.3,25.64,33.38,57.34,12.55,11.77,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
526,ru_526_3,3,5222.216834360675,-2249.086476135853,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,269.56,2.14,36.84,35.76,64.19,7.02,4.52,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
527,ru_527_1,1,-5031.062299814077,1688.4873389372608,15.0,13.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,3.59,6.29,12.67,7.07,72.61,8.37,23.27,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,400,,0,240
527,ru_527_2,2,-5031.062299814077,1688.4873389372608,15.0,13.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,84.67,0.16,1.53,11.6,57.12,15.79,19.18,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,400,,0,240
527,ru_527_3,3,-5031.062299814077,1688.4873389372608,15.0,13.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,283.23,-4.31,-2.27,8.81,61.42,14.3,7.73,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,400,,0,240
528,ru_528_1,1,4317.142599646461,4275.954721365802,5.0,3.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,55.42,11.72,0.47,9.7,69.56,12.22,4.18,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,205,,0,240
528,ru_528_2,2,4317.142599646461,4275.954721365802,5.0,3.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,298.13,-1.02,9.79,11.74,72.86,1.0,20.04,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,205,,0,240
529,ru_529_1,1,4355.697907421426,4278.4699709625675,5.0,3.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,43.16,10.66,-2.13,11.04,70.66,1.0,5.46,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,123,,0,240
529,ru_529_2,2,4355.697907421426,4278.4699709625675,5.0,3.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,286.18,8.42,8.37,-2.86,55.55,11.2,4.61,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,123,,0,240
530,ru_530_1,1,-2939.0699707122985,-1962.6484639413509,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,53.7,10.12,26.19,34.07,63.33,1.0,25.92,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,930,,0,240
530,ru_530_2,2,-2939.0699707122985,-1962.6484639413509,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,202.52,-0.2,24.99,31.29,58.29,1.83,21.98,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,930,,0,240
530,ru_530_3,3,-2939.0699707122985,-1962.6484639413509,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,306.04,10.03,37.93,31.28,56.08,5.23,17.47,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,930,,0,240
531,ru_531_1,1,2555.637499772856,-3571.1673616432304,27.0,25.0,,2T2R LTE Sector Antenna,41.41,2.1,n1,136.4,-2.11,-2.6,0.06,62.85,2.9,5.48,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,327,,1,120
531,ru_531_2,2,2555.637499772856,-3571.1673616432304,27.0,25.0,,2T2R LTE Sector Antenna,41.41,2.1,n1,321.35,6.29,11.83,10.03,61.53,5.34,13.67,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,327,,1,120
532,ru_532_1,1,2544.171478498979,-3578.733984095498,27.0,25.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,165.46,-6.83,1.86,0.36,70.08,11.92,9.74,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,483,,1,120
532,ru_532_2,2,2544.171478498979,-3578.733984095498,27.0,25.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,338.64,8.71,12.93,-1.45,65.61,12.88,14.3,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,483,,1,120
533,ru_533_1,1,2546.6109976301877,-3584.173673650282,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,132.73,-5.74,7.62,9.12,60.78,9.52,4.09,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,210,,1,120
533,ru_533_2,2,2546.6109976301877,-3584.173673650282,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,329.8,7.37,9.7,12.03,65.62,8.0,16.19,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,210,,1,120
534,ru_534_1,1,2580.5890486862113,-3084.133944060665,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,15.7,32.65,30.88,68.21,61.81,1.0,20.62,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,388,,0,240
534,ru_534_2,2,2580.5890486862113,-3084.133944060665,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,167.38,21.25,39.4,54.51,61.24,1.0,19.47,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,388,,0,240
534,ru_534_3,3,2580.5890486862113,-3084.133944060665,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,277.03,31.66,34.3,50.1,69.47,1.0,19.91,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,388,,0,240
535,ru_535_1,1,-960.1005373720212,-3503.768316700267,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,51.2,8.13,2.75,8.73,58.03,3.48,15.99,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
535,ru_535_2,2,-960.1005373720212,-3503.768316700267,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,185.32,10.15,-4.86,17.63,55.29,7.81,20.59,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
535,ru_535_3,3,-960.1005373720212,-3503.768316700267,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,274.19,13.63,-2.2,2.69,55.07,2.63,21.07,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
536,ru_536_1,1,-4516.502290232567,5477.596515379124,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,357.92,-2.2,37.32,30.01,61.57,11.89,13.4,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,521,,0,240
536,ru_536_2,2,-4516.502290232567,5477.596515379124,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,99.66,2.52,38.84,41.95,64.51,4.07,26.79,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,521,,0,240
537,ru_537_1,1,740.6165019870302,-382.649319336312,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,49.33,0.34,-6.38,9.18,74.55,9.65,17.19,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,716,,0,240
537,ru_537_2,2,740.6165019870302,-382.649319336312,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,181.41,6.24,1.21,8.1,74.19,13.29,4.03,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,716,,0,240
537,ru_537_3,3,740.6165019870302,-382.649319336312,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,261.8,-3.2,1.95,10.64,58.18,9.16,12.82,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,716,,0,240
538,ru_538_1,1,-976.5755231643896,5302.940791108247,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,61.6,7.19,23.22,29.26,68.79,1.0,19.63,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
538,ru_538_2,2,-976.5755231643896,5302.940791108247,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,249.19,0.77,20.67,35.12,55.2,13.36,23.29,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
538,ru_538_3,3,-976.5755231643896,5302.940791108247,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,349.8,-0.84,37.23,29.31,68.51,3.34,13.25,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,770,,0,240
539,ru_539_1,1,4965.0583359324,781.1369658380129,27.0,25.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,3.29,35.09,36.61,62.09,74.85,16.12,12.77,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,339,,0,240
539,ru_539_2,2,4965.0583359324,781.1369658380129,27.0,25.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,225.37,30.97,37.69,62.94,67.06,9.58,7.84,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,339,,0,240
540,ru_540_1,1,1332.4199157106054,-962.1591092240876,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,1.59,15.57,1.95,16.38,68.78,16.33,8.5,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
540,ru_540_2,2,1332.4199157106054,-962.1591092240876,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,117.88,13.25,13.74,21.08,67.75,11.74,20.2,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
540,ru_540_3,3,1332.4199157106054,-962.1591092240876,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,241.81,17.01,15.49,9.06,55.15,6.02,10.65,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
541,ru_541_1,1,1332.2961380216977,-964.5794962588441,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,352.42,9.52,11.93,15.35,60.65,2.35,19.33,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,115,,0,240
541,ru_541_2,2,1332.2961380216977,-964.5794962588441,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,117.01,0.25,2.92,6.19,63.81,12.04,22.75,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,115,,0,240
541,ru_541_3,3,1332.2961380216977,-964.5794962588441,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,236.67,20.0,3.5,10.76,65.44,4.91,23.98,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,115,,0,240
542,ru_542_1,1,4053.8029007110185,-1291.208482274346,18.0,16.0,,2T2R LTE Sector Antenna,41.73,1.8,n3,48.63,-0.41,0.02,-3.01,65.91,3.42,23.14,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,674,,0,240
